Loading inputs..
UserId:ItemId,Prediction
4029:1386932,7.41667
4029:1245492,7.00753
4029:1192628,7.66667
4029:899106,6.5
4029:884732,8
4029:470752,6
4029:369610,6
4029:79116,7.74468
4012:4356884,6.41379
4012:4282882,6.41379
4012:4030442,6.41379
4012:4026562,6.41379
4012:3587658,6.41379
4012:3480796,4.39284
4012:3450134,6.41379
4012:3397556,6.41379
4012:3387648,4.08707
4012:3280916,6.41379
4012:3237154,6.41379
4012:3177316,4.52975
4012:3154340,6.41379
4012:3148348,6.41379
4012:3038142,6.41379
4012:3033948,6.41379
4012:2996684,6.41379
4012:2994948,6.41379
4012:2980516,6.54897
4012:2949338,6.41379
4012:2918436,6.41379
4012:2872718,6.24203
4012:2799166,5.10403
4012:2717822,3.89191
4012:2669336,4.77958
4012:2582802,7.07295
4012:2548208,5.534
4012:2517658,4.71102
4012:2445680,6.41379
4012:2393845,6.41379
4012:2384022,6.41379
4012:2376218,6.41379
4012:2321409,6.41379
4012:2278388,6.66058
4012:2254109,6.41379
4012:2242176,6.41379
4012:2229377,6.41379
4012:2179136,6.33769
4012:2165765,6.41379
4012:2122424,6.41379
4012:2084970,6.5502
4012:2023587,4.46517
4012:1988621,5.70979
4012:1958043,3.51504
4012:1951265,5.94195
4012:1881002,6.41379
4012:1872194,5.22974
4012:1780798,6.41379
4012:1726592,4.87131
4012:1706593,6.4281
4012:1669268,6.41379
4012:1649444,4.6042
4012:1649443,7.16533
4012:1567437,6.41379
4012:1418754,4.4448
4012:1403241,4.15977
4012:1245112,4.84962
4012:1204977,5.32689
4012:1068646,7.90069
4012:829150,4.1348
4012:825236,7.38808
4012:816692,5.44585
4012:473360,3.8618
4012:112625,7.08527
3997:2980516,7.71084
3997:2562232,7.20968
3997:1798684,6.16667
3997:1649444,3.91965
3997:1441953,7.14531
3997:1398426,6.16667
3978:2820852,6
3978:2802144,6.75
3978:2381249,6
3978:369610,6
3968:3235888,10
3968:3195644,6
3968:2911666,7.38288
3968:2381249,6
3968:2293640,6
3968:2096673,6
3968:1340138,6
3968:478970,6
3968:369610,6
3963:3442006,6.66667
3963:3316960,7.80952
3963:2652092,7.7
3963:2582802,8.9181
3963:2562232,8.44444
3963:2245084,8.14932
3963:1980929,7.75802
3963:1840309,7.26071
3963:1392214,8.16519
3963:391304,7.08333
3951:2980516,6.96103
3951:2562232,6.96529
3951:2084970,7.36595
3951:1661199,7.27586
3945:2911666,2
3945:2345737,2
3945:1243974,2
3936:2802144,6.56133
3936:2515034,6.7381
3936:2179136,7.52973
3936:2097298,6.7381
3936:1972571,7.62549
3936:1915581,7.17954
3936:1392190,6.7381
3926:2223990,8.12732
3926:1355630,8.1084
3926:421206,8
3926:398165,8.17929
3926:191397,8.2
3905:1980929,8.06616
3905:1781769,7.14814
3905:1731141,7.76257
3905:1441952,8.05969
3905:1234548,6.70269
3905:1210819,7.11992
3905:1170358,7.44068
3896:2820852,7.42282
3896:2637276,7.42282
3896:2397535,7.19778
3896:2395427,7.42282
3896:2278388,6.09035
3896:2179136,7.4226
3896:470752,7.42282
3896:159365,7.48996
3887:3863552,8.25
3887:3469592,8.25
3887:3365778,8.25
3887:3042408,8.25
3887:2784678,8.25661
3887:2338151,7.50573
3887:1894476,8.47714
3887:1872194,8.05045
3887:1568343,8
3887:1396226,6.84878
3887:1392190,8.25
3887:405094,7.64268
3887:359950,8.53711
3887:103939,8
3887:94898,9.11836
3887:12349,9.45874
3867:993846,7.94268
3867:107818,7.32307
3867:86465,8.03199
3864:4257858,5.5678
3864:4229236,5.5678
3864:3504048,5.70469
3864:3472226,5.5678
3864:3416742,6.5268
3864:3280916,5.5678
3864:3253624,5.5678
3864:3045616,5.5678
3864:2980516,6.3998
3864:2967008,6.08271
3864:2938416,5.12658
3864:2820852,5.5678
3864:2802144,5.27569
3864:2788716,5.20863
3864:2714900,6.36928
3864:2637294,5.5678
3864:2637276,5.5678
3864:2561572,5.5678
3864:2554648,5.1905
3864:2515030,5.89694
3864:2406252,6.30263
3864:2401223,6.08529
3864:2381941,5.5678
3864:2366608,5.5678
3864:2364841,5.60461
3864:2345567,5.75578
3864:2279373,5.5678
3864:2275946,6.02483
3864:2273657,5.5678
3864:2245084,5.89312
3864:2170593,5.96531
3864:2165765,5.5678
3864:2140373,5.80707
3864:2064713,5.62719
3864:2017561,5.05418
3864:1989475,6.51014
3864:1948150,5.5678
3864:1931388,5.88014
3864:1911658,4.94445
3864:1823672,5.5678
3864:1791528,5.64304
3864:1780798,5.5678
3864:1724962,6.27944
3864:1567437,5.5678
3864:1531901,5.96897
3864:1418702,5.643
3864:1392190,5.5678
3864:1262990,6.06975
3864:1212450,5.07154
3864:1126590,5.86675
3864:1109624,5.77905
3864:1063669,5.58691
3864:494224,5.77558
3864:469021,6
3864:455944,5.78085
3864:368851,5.5678
3864:359203,5.5678
3864:328107,6.70156
3864:207645,5.5678
3864:132347,5.42033
3864:96256,5.92923
3864:96071,6.44303
3864:74958,5.65416
3864:53604,5.06677
3864:48261,5.90048
3858:4178092,6
3858:3125324,6
3858:2884206,7.65823
3858:2305051,8.15
3858:2209418,8.0753
3858:2096673,6
3858:1702439,6.98305
3858:1375666,8.99036
3858:1024648,8.04995
3858:964586,8
3858:824747,8.34091
3843:1985966,5.66254
3843:1981115,5.62798
3843:1951264,5.62437
3843:1731141,5.65517
3843:1535109,5.56698
3843:1454468,5.58802
3843:1211956,5.59939
3843:1204975,5.58243
3840:3079380,7
3840:2725962,6.98372
3840:2381941,7
3840:2223990,7.58507
3840:2126355,7
3840:2120120,7
3840:1690953,7.23482
3779:4170394,7.64516
3779:2980516,8.55058
3779:2788710,8.70687
3779:2582802,8.75606
3779:2562232,8.19112
3779:2179136,8.36828
3779:470752,7.64516
3779:435761,8.12827
3779:95327,8.54866
3775:2802144,6.75
3775:2084970,8.44318
3775:1784332,6
3775:111161,9.46911
3775:110413,8.77941
3774:3316960,5.45776
3774:3007512,5.13192
3774:2948790,6.26316
3774:2737050,7.22591
3774:2452200,3.83334
3774:2381941,6.26316
3774:2278388,6.8257
3774:2273657,6.26316
3774:1921149,6.03438
3774:1809398,6.13243
3774:1187043,7.86526
3774:1126590,6.19554
3774:391304,8.08876
3774:111161,8.09296
3765:1392190,7.83333
3765:1014763,7.83333
3765:470752,7.83333
3744:2758880,6.42092
3744:2515034,5.11111
3744:2179116,5.94128
3741:4712818,7.25
3741:4460786,7.25
3741:4437212,7.25
3741:4192740,7.25
3741:4114762,7.25
3741:4114744,8
3741:3971732,7.25
3741:3698408,8
3741:3646462,8
3741:3489470,7.25
3741:3477064,7.25
3741:3060492,8
3741:3011894,8
3741:2980516,8
3741:2935476,7.25
3741:2908446,7.25
3741:2884206,8
3741:2883434,8
3741:2820852,7.25
3741:2802144,8
3741:2582802,8
3741:2509850,8
3741:2446042,7.10125
3741:2436386,7.25
3741:2397535,8
3741:2381941,7.25
3741:2381249,7.25
3741:2294449,7.84321
3741:2201251,8
3741:2199571,7.25
3741:2096673,7.25
3741:2084970,8
3741:2015381,8
3741:1872194,8
3741:1645916,7.25
3741:1374992,8
3741:1371150,7.12035
3741:1247690,8
3741:1232829,7.76374
3741:1210819,8
3741:1198156,8
3741:1137470,7.25
3741:892767,5
3741:889573,5.95654
3741:884732,8
3741:816692,8
3741:478970,7.25
3741:264464,7.63376
3741:168786,8
3724:2381249,6
3724:369610,6
3724:277296,5.5
3711:4397346,10
3711:4044364,10
3711:3675568,10
3711:2636522,10
3711:2084970,10
3697:2713180,6.99065
3697:2582802,6.89235
3697:1823672,6.6
3697:1392190,6.6
3657:3480796,4.66667
3657:3203616,6
3657:3045616,6
3657:2923316,6
3657:2802144,6.75
3657:2788710,6.7621
3657:2717822,5
3657:2692250,6.76087
3657:2515034,6
3657:2494280,6.36667
3657:2473602,7.61765
3657:2436386,6
3657:2381941,6
3657:2245084,8.14932
3657:2224026,6
3657:2199571,6
3657:2179136,7.71329
3657:2088003,6
3657:2039393,6.84848
3657:1945084,6
3657:1881002,6
3657:1823672,6
3657:1674771,6
3657:1661199,6
3657:1567437,6
3657:1528100,6.18301
3657:1274586,7
3657:1121096,5.11765
3657:1100089,7.08721
3657:829150,6.3375
3657:472043,8.14894
3657:88944,7.97143
3657:77369,8
3646:1655413,6.5
3646:167404,8.70248
3646:86879,8.8421
3646:50976,7.75
3646:32553,8.44
3622:2980592,7.31585
3622:2980516,8.28938
3622:2713180,8.65099
3622:2582802,8.4958
3622:2333784,7.40593
3622:2245084,8.07938
3622:2179136,7.84886
3622:2024544,7.52801
3622:1872194,8.10002
3622:1850397,7.87847
3622:1764651,6.58421
3622:1631867,8.00647
3622:1454468,8.58021
3622:1320253,7.16823
3622:1117385,7.6809
3622:1065073,8.40482
3622:816692,8.30056
3622:470752,7.04444
3608:4374460,6
3608:2652092,7.7
3608:2380207,7.33333
3608:1906422,6
3579:3168230,7.2
3579:3045616,7.2
3579:2980516,8.87172
3579:2820852,7.2
3579:2802144,7.40641
3579:2582802,7.92058
3579:2562232,8.69987
3579:2446042,7.52806
3579:2395427,7.2
3579:2381941,7.2
3579:2381249,7.2
3579:2199571,7.2
3579:2179136,7.71011
3579:1823672,7.2
3579:1798684,7.2
3579:1638355,7.2
3579:1570728,7.32789
3579:1542344,7.78727
3579:1462758,7.75602
3579:1392190,7.2
3579:1258197,7.13414
3579:1219289,8.24785
3579:1126590,8.77203
3579:848228,7.85663
3579:816692,7.42842
3579:478970,7.2
3579:470752,7.2
3579:452623,8.23741
3579:362227,8.3771
3579:361862,7.80378
3579:358273,7.71491
3579:278504,8.02928
3579:162222,6.86994
3579:144084,6.17865
3579:132477,7.42959
3579:113277,8.66714
3579:101540,6.84994
3579:95953,8.01577
3579:72890,8.44066
3579:70735,7.58621
3579:50083,6.93326
3578:2883512,4.29061
3578:2788716,4.4
3578:2562232,4.42855
3578:2463288,4.13526
3578:2278388,4.4895
3578:2267998,4.65476
3578:2245084,4.74303
3578:2024469,4.50211
3578:1698641,3.14019
3578:1587310,4.26331
3578:1371150,4.29224
3578:1282140,4.40293
3578:1065073,4.66389
3578:889573,4.36063
3578:468569,4.87985
3578:467406,4.09434
3578:458352,5
3578:405422,4.85574
3578:359950,4.41224
3578:357413,4.54526
3578:347149,4.21634
3578:88847,4.46134
3578:73486,4.50844
3578:38650,5.01318
3549:2713180,7.94118
3549:2267998,8.33595
3549:2179136,7.71329
3549:2084970,8.44318
3549:790636,8.04315
3547:2555736,8.04
3547:2390237,7.89225
3547:2339741,7.4639
3547:2333784,7.1564
3547:2332579,7.65302
3547:2310332,7.52072
3547:2305051,6.82956
3547:1877832,7.22473
3547:1659337,7.72225
3547:1596365,7.96515
3547:1583421,7.42066
3547:1559547,7.99465
3547:1528071,7.20463
3547:1412386,8.56195
3547:1386703,8.73955
3547:1343727,8.11971
3547:1320239,9.3935
3547:1259521,8.07395
3547:1210819,7.45475
3547:1131729,8
3547:1092026,8.12859
3547:1071875,9.03817
3547:1046173,8.63791
3547:1037705,8.87267
3547:1027873,7.9234
3547:1013860,8.66632
3547:963966,8.57816
3547:822847,8.85681
3547:795421,8.78853
3547:790736,7.44718
3547:787474,7.52364
3547:758758,8.30755
3547:499549,8.47506
3547:486946,8.03156
3547:486655,8.37492
3547:480249,8.42581
3547:479997,6.99609
3547:478154,8.04
3547:457400,8.23737
3547:432021,9.13491
3547:429493,8.37732
3547:427327,8.4238
3547:426592,6.72157
3547:409459,8.41536
3547:408236,8.13631
3547:389722,8.20116
3547:388795,7.2233
3547:364725,8.82153
3547:337879,8.04
3547:325980,7.84552
3547:319262,8.52892
3547:318627,8.06033
3547:302886,7.23662
3547:295701,8.56247
3547:259324,8.54444
3547:256524,7.90533
3547:227984,9.05161
3547:217505,7.94689
3547:183790,7.18236
3547:162661,8.03012
3547:139414,7.62067
3547:132347,8.9684
3547:121164,7.98136
3547:120804,8.9015
3547:120738,7.97079
3547:120685,8.32989
3547:120630,9.04435
3547:120422,8.04
3547:120201,8.80583
3547:118747,8.04
3547:116225,8.1911
3547:116130,8.04
3547:115963,8.69871
3547:115744,8.20057
3547:113492,8.4485
3547:106697,8.36329
3547:106611,6.54852
3547:100802,8.81104
3547:100140,8.77551
3547:99052,8.16089
3547:97428,7.25702
3547:94721,7.12383
3547:94332,8.96867
3547:93437,8.8268
3547:92890,6.82319
3547:91129,8.2833
3547:90098,8.04
3547:89530,8.77488
3547:87332,9.1885
3547:87277,8.98621
3547:82340,7.66417
3547:80455,7.54413
3547:78788,7.04411
3547:77631,8.56794
3547:72233,8.04
3547:69311,8.04
3547:66279,8.98873
3543:3140100,6.84691
3543:3045616,6.61111
3543:2917388,6.61111
3543:2872718,6.62251
3543:2717822,5.18956
3543:2713180,7.22983
3543:2582802,6.31443
3543:2562232,6.73889
3543:2515034,6.61111
3543:2438644,7.1071
3543:2409818,5.53297
3543:2395427,6.61111
3543:2249221,5.61644
3543:2231253,6.61111
3543:2205904,6.19291
3543:2203939,6.53331
3543:2084970,6.58952
3543:2039393,7.31603
3543:1809398,7.25317
3543:1714915,6.5314
3543:1684233,5.81798
3543:1658837,6.91146
3543:1609479,7.03212
3543:1361318,5.59757
3543:1189073,7.50147
3543:470752,6.61111
3543:200465,7.02625
3543:118819,7.94345
3524:3962828,7.37838
3524:3924450,7.37838
3524:3612616,6.35155
3524:3346824,7.37838
3524:3316960,7.75023
3524:3235888,7.19467
3524:3062880,7.56457
3524:3011894,8.3388
3524:2980516,7.63092
3524:2935476,7.37838
3524:2870756,8.00873
3524:2764784,7.37838
3524:2562232,7.30286
3524:2479800,7.39007
3524:2358891,8.22233
3524:2326554,7.19467
3524:2172584,7.70036
3524:1791528,7.03106
3524:1745787,7.25993
3524:1645089,7.81199
3524:1135092,8.63688
3524:488478,6.53789
3524:248103,7.37838
3524:75824,8.3686
3521:2866360,7.13679
3521:2848292,7.18182
3521:2802144,6.65648
3521:2713180,7.57846
3521:2387559,7.29723
3521:2278871,8
3521:2278388,7.83119
3521:2234155,7.89385
3521:2170439,7.20213
3521:2004420,7.54567
3521:1951264,7.74409
3521:1872181,7.39303
3521:1843866,7.49263
3521:1650554,7.84892
3521:1586265,7.70405
3521:1446714,7.80959
3521:1428538,7.3214
3521:1411697,7.81822
3521:1408101,7.86177
3521:1396218,7.66312
3521:1300854,7.57695
3521:1282140,7.85129
3521:1262416,7.55908
3521:1250777,7.89453
3521:1245492,7.82085
3521:1228705,7.8745
3521:1204975,7.19428
3521:1193138,7.80517
3521:1172994,7.46575
3521:1099212,7.77673
3521:1060277,7.67461
3521:1033575,7.54295
3521:1014759,7.82262
3521:993846,7.88079
3521:796366,8
3521:758766,7.44151
3521:489099,7.8167
3521:489049,7.72593
3521:454945,8
3521:446029,7.91041
3521:425112,7.54082
3521:413300,7.81092
3521:376994,7.87367
3521:371746,7.86462
3521:365748,7.73519
3521:347149,7.88468
3521:337563,7.53777
3521:325980,7.76355
3521:317705,7.5655
3521:316654,7.7476
3521:293564,7.73059
3521:250494,8
3521:212346,7.26654
3521:198781,7.76158
3521:163025,7.61758
3521:145487,7.81084
3521:134084,7.62982
3521:126029,7.55967
3521:125439,7.884
3521:121766,7.79124
3521:120915,7.80454
3521:120903,7.84557
3521:120363,7.22926
3521:120082,7.43823
3521:119567,7.74926
3521:118583,7.48432
3521:117571,7.73748
3521:107290,7.71151
3521:103644,7.58526
3521:102945,7.71631
3521:101540,7.5428
3521:99785,7.72864
3521:98635,7.75089
3521:88128,7.45315
3521:87800,7.62456
3521:87469,7.50669
3521:75066,7
3521:72081,7
3521:48728,7.49202
3521:48545,7.35515
3521:48028,8
3521:45296,7.18182
3521:44081,7.63367
3521:17136,7.59983
3483:2267998,8.72286
3483:2179136,8.68442
3483:1216491,8.49924
3446:3735602,6
3446:3489470,6
3446:3312830,6
3446:3013610,6
3446:2431286,7.97059
3446:2278871,8.09338
3446:2261331,7.5
3446:2172584,7.02899
3446:2140373,7.91514
3446:2076220,6.92063
3446:1924396,8.03125
3446:1823672,6
3446:1821549,7.94561
3446:1800241,7.51908
3446:1798709,8.10712
3446:1764234,5.90942
3446:1706620,7.12028
3446:1655441,6
3446:1601913,6.79562
3446:1527186,7.32895
3446:1524930,6
3446:1483013,7.00652
3446:1321511,5.97015
3446:1212419,6.44444
3446:1205489,8.40964
3446:1178663,7.66667
3446:1136608,8.04965
3446:1100089,7.08721
3446:1091191,7.9517
3446:870984,6.55814
3446:790636,8.04315
3446:765443,7.85714
3446:457430,8.37903
3446:449059,8.16327
3446:443706,7.85976
3446:416320,7.62
3446:369339,7.78571
3446:264464,8.42365
3446:166924,8.18182
3446:116282,7.93085
3446:100935,7.9375
3446:96283,8.33962
3446:91530,7.90909
3446:91064,7.73913
3446:85794,7.73333
3446:75686,8.24051
3446:63350,8.03704
3446:45793,7.77778
3446:34583,8.40298
3446:17136,9.12
3423:2517658,7.05188
3423:2386278,6.25947
3423:1922777,7.08364
3423:1772264,7.60627
3423:1767354,6.37653
3423:1764647,6.33333
3423:1504403,6.33333
3423:1204977,6.46257
3423:938330,7.60076
3423:496436,7.32946
3423:117894,6.33333
3417:3442006,8.69289
3417:3316960,8.77552
3417:2802144,8.70059
3417:2609912,9.09216
3417:2381941,8.48387
3417:2316411,9.26987
3417:2170593,8.994
3417:2170439,8.68005
3417:2106476,8.8544
3417:1924396,8.89776
3417:1821549,9.33258
3417:1727388,9.00586
3417:1707386,8.3649
3417:1458175,8.36998
3417:1219289,8.17528
3417:1188996,8.52256
3417:1152836,9.17596
3417:1130884,9.37159
3417:970179,8.37455
3417:816692,9.23232
3417:780536,8.56697
3417:477348,9.0861
3417:460791,9.01865
3417:434409,9.09123
3417:420223,8.17675
3417:414852,8.68422
3417:376968,8.55412
3417:358273,8.89116
3417:352248,8.60332
3417:317248,9.34288
3417:268978,9.28533
3417:183649,7.78433
3417:180093,9.07703
3417:172495,9.00645
3417:162222,8.33314
3417:154506,9.12026
3417:119488,8.98202
3417:119038,8.47973
3417:117913,8.62834
3417:117631,8.98423
3417:116282,8.40226
3417:113118,8.87436
3417:105323,9.36428
3417:103939,9.16615
3417:102926,9.32652
3417:99685,8.98262
3417:99077,9.07163
3417:86879,8.87305
3417:86250,9.16625
3417:61512,8.16336
3417:38650,9.14983
3406:3674140,7.93025
3406:3630276,8.43893
3406:3520418,7.32558
3406:3395184,7.32558
3406:3177316,6.85424
3406:3148348,7.32558
3406:3021360,6
3406:2980592,6.64734
3406:2911666,8.00878
3406:2872718,7.48184
3406:2793490,6.43443
3406:2788710,7.3144
3406:2781516,6.16466
3406:2562232,7.80171
3406:2517658,6.5682
3406:2428170,7.32558
3406:2395427,7.32558
3406:2345567,6.4638
3406:2326554,7.62379
3406:2321549,6.82025
3406:2267998,7.35159
3406:2235779,6.76217
3406:2106476,7.65722
3406:2051879,7.14058
3406:2004420,7.27344
3406:1840309,7.75943
3406:1798709,7.77408
3406:1772264,6.75821
3406:1661382,7.13514
3406:1631867,7.79602
3406:1605717,7.93838
3406:1560747,7.40108
3406:1528071,7.09363
3406:1336608,7.18894
3406:1253863,7.79523
3406:1228987,8.04433
3406:1189340,7.45518
3406:1170358,8
3406:831387,7.81309
3406:816692,7.79695
3406:489235,6.36714
3406:467406,7.62766
3406:409345,9.02861
3406:369610,7.32558
3406:291341,7.22377
3406:187078,7.60587
3406:120742,7.32558
3406:120179,6.70198
3406:119345,5.87057
3406:118880,7.01071
3406:118749,7.42047
3406:117998,7.53891
3406:113497,7.84935
3406:111257,7.56591
3406:111070,7.80403
3406:110475,7.0953
3406:110442,7.82264
3406:107614,7.75714
3406:94721,8.24636
3406:89670,7.55616
3406:89175,7.678
3406:87800,7.77062
3406:85995,7.58659
3406:83658,7.61651
3406:73195,8.39023
3406:67992,7.22799
3406:67116,7.12352
3406:47296,8.03084
3406:13442,7.4179
3365:2713180,7.94118
3365:2562232,8.44444
3365:1907668,7.46009
3365:1291584,8.63362
3365:1212450,7.30418
3365:1065073,8.41639
3332:3045616,7.46154
3332:2582802,8.18532
3332:2294629,7.44792
3332:2267998,8.28601
3332:2103281,7.71645
3332:1772250,9.16586
3332:482461,9
3332:362227,7.83472
3332:240772,7.54948
3280:3013610,7.09677
3280:2582802,7.01646
3280:1065073,7.06468
3274:3630276,8.29747
3274:2980516,7.16709
3274:1032846,9.5021
3271:3322940,7.2279
3271:3235888,7.38924
3271:2911666,7.7798
3271:2872718,7.78483
3271:2820852,6.87805
3271:2802144,7.28312
3271:2659414,6.79828
3271:2561572,6.87805
3271:2446042,7.62812
3271:2333784,7.3607
3271:2322441,6.87805
3271:2310332,8.03588
3271:2294629,8.05074
3271:2294449,7.21009
3271:2245084,7.86385
3271:2224026,6.87805
3271:2209764,7.39565
3271:2209418,7.43179
3271:2199571,6.87805
3271:2180411,7.8084
3271:2179136,7.63061
3271:2106361,7.19614
3271:2096673,6.87805
3271:1981677,6.79447
3271:1959490,7.60418
3271:1951265,7.41565
3271:1924435,7.62076
3271:1854564,6.58163
3271:1823672,6.87805
3271:1790864,8.19804
3271:1764651,6.79517
3271:1701210,6.44337
3271:1661199,6.87805
3271:1646971,7.41105
3271:1636826,7.33975
3271:1617661,6.87805
3271:1605630,6.56687
3271:1598778,6.57918
3271:1499658,7.01239
3271:1490017,7.59999
3271:1440129,6.17683
3271:1372686,7.25839
3271:1306980,7.82829
3271:1291150,7.38686
3271:1234721,7.39975
3271:1232829,6.97436
3271:1205537,7.01944
3271:1133985,6.26498
3271:1100089,7.77588
3271:1091191,7.59283
3271:1077368,6.79401
3271:1071875,6.37854
3271:903624,7.76604
3271:892769,8.22776
3271:848228,7.249
3271:488120,7.05476
3271:382932,7.66575
3271:137523,7.06495
3222:3079380,8.2
3222:2752772,8.2
3222:2309260,8.2
3222:1781922,8.2
3212:3253930,8
3212:3205376,6
3212:3042408,7.25
3212:3011894,8.07317
3212:1772250,7.89655
3212:1392190,6
3212:1216496,8.33333
3212:470752,6
3212:353969,8.33898
3212:243017,7.63636
3212:156887,7.5
3212:117381,8.19672
3212:52357,8.6087
3207:2980516,8.97916
3207:2713180,8.90485
3207:1865505,8.63636
3197:2911666,4.89047
3197:2397535,3.99708
3197:2305051,4.13806
3197:2179136,3.93645
3184:2848292,7.8
3184:2802144,9
3184:2726560,7.8
3184:2404425,7.8
3184:2322441,7.8
3184:1661199,7.8
3184:1617661,7.8
3184:462590,6.51309
3184:369610,7.8
3169:2512582,10
3169:1661199,5.8
3169:1065073,5.83343
3116:3472226,6
3116:1791528,7.33333
3116:1392190,6
3116:470752,6
3105:3379456,6
3105:460484,6
3105:312958,6
3103:2179136,7.71329
3103:816692,8.68058
3103:166896,8.21053
3103:68699,8
3103:40525,8.6
3101:3177316,4.05208
3101:2911666,8.41443
3101:2872732,8.20824
3101:2872718,7.69544
3101:2820852,7.27451
3101:2310332,8.30526
3101:2245084,8.22434
3101:2238050,6.86252
3101:2126355,7.27451
3101:1951265,8.58217
3101:1951264,9.27251
3101:1924435,7.59467
3101:1726592,6.20377
3101:1646971,7.83132
3101:1392190,7.27451
3101:1392170,9.59293
3101:1340138,7.27451
3101:1234719,7.99107
3101:816692,7.82067
3101:369610,7.27451
3101:211915,8.11734
3101:120338,8.60373
3101:102926,8.58769
3101:99487,7.598
3101:70047,8.6659
3087:2582802,8.9181
3087:1640459,6.16129
3087:1614408,6
3087:368226,5.27273
3087:27131,10
3077:3713166,6
3077:3042408,7.25
3077:2312718,6.85867
3077:2273657,6
3077:2072230,6
3077:1603257,5.46429
3057:1602098,6.5
3057:1596365,6.57692
3057:1130884,8.42339
